1,178553.4375
2,78810.4052734
3,138365.970703
4,100144.831055
5,128861.051758
6,193769.456055
7,207264.66211
8,198327.979492
9,321336.408203
10,41650.7783203
11,196080.019531
12,180050.634766
13,41841.8740234
14,129209.262696
15,232565.875001
16,293028.361328
17,332467.851562
18,52746.8505859
19,68792.3759766
20,133403.233398
21,46555.3007813
22,217828.389649
23,64656.069336
24,214044.086915
25,57586.0800781
26,175110.624023
27,152369.080078
28,535202.523438
29,381341.576172
30,86628.3818359
31,55122.6152343
32,197765.96582
33,66781.3173828
34,189625.751953
35,120025.039062
36,183735.13379
37,62072.5957031
38,160490.597656
39,387621.758789
40,143897.3125
41,180945.892579
42,52752.7080078
43,31797.1826172
44,169232.421876
45,147911.464844
46,277021.466797
47,186379.120118
48,196173.84082
49,222901.473633
50,259907.387696
51,116425.898437
52,52562.9873047
53,78885.2548828
54,167423.539063
55,109346.081055
56,57714.9160156
57,63906.0410156
58,92515.2871094
59,111044.183594
60,75782.7304688
61,60389.1083985
62,178698.955078
63,44467.3408204
64,263703.858398
65,36853.1660156
66,98604.4628906
67,61878.5458985
68,172200.761719
69,188218.444336
70,190997.791992
71,202848.224609
72,212553.020508
73,222336.250977
74,39086.7138672
75,244982.861328
76,92033.7773438
77,40130.8369141
78,375922.40918
79,202845.811523
80,340407.919922
81,251394.730469
82,203218.980469
83,148089.53125
84,211873.791992
85,248680.064454
86,146013.105469
87,262227.867188
88,91697.4599609
89,458208.28125
90,175210.019532
91,40001.0859375
92,74624.1748047
93,255105.472657
94,80551.3095703
95,263937.466797
96,388555.222656
97,54420.7695313
98,130187.287109
99,60712.578125
100,53713.7167969
101,172279.211914
102,256152.487305
103,88499.4414062
104,28095.1425782
105,95102.9345704
106,77261.5283203
107,94255.4150391
108,119146.825195
109,202585.410157
110,64657.163086
111,280752.859376
112,92194.9951172
113,56897.6044922
114,64397.2294922
115,30134.1123047
116,416286.714844
117,183307.369141
118,62740.2070312
119,235449.047852
120,190099.072266
121,269394.165039
